,name,Worldwide_Box_Office,number_of_movies,average_box,link
7133,Kevin Azais,"$192,714",1,"$192,714",https://www.the-numbers.com/person/1042520401-Kevin-Azais
7134,Jung Seo-yeon,"$192,359",1,"$192,359",https://www.the-numbers.com/person/1931440401-Jung-Seo-yeon
7135,Tracey Heggins,"$192,356",2,"$96,178",https://www.the-numbers.com/person/64010401-Tracey-Heggins
7136,Caitlin Kinnunen,"$191,874",1,"$191,874",https://www.the-numbers.com/person/1109030401-Caitlin-Kinnunen
7137,Isabelle McCalla,"$191,874",1,"$191,874",https://www.the-numbers.com/person/1627400401-Isabelle-McCalla
7138,Jack Gore,"$191,791",1,"$191,791",https://www.the-numbers.com/person/1496600401-Jack-Gore
7139,Bill Moseley,"$191,588",8,"$23,949",https://www.the-numbers.com/person/102590401-Bill-Moseley
7140,Roxanne McKee,"$191,154",1,"$191,154",https://www.the-numbers.com/person/400900401-Roxanne-McKee
7141,Tom Austen,"$191,154",1,"$191,154",https://www.the-numbers.com/person/856170401-Tom-Austen
7142,Soria Zeroual,"$188,683",1,"$188,683",https://www.the-numbers.com/person/1445390401-Soria-Zeroual
7143,Katheryn Winnick,"$187,933",5,"$37,587",https://www.the-numbers.com/person/153620401-Katheryn-Winnick
7144,Devika Bhise,"$187,915",2,"$93,958",https://www.the-numbers.com/person/1122210401-Devika-Bhise
7145,Sergi Lopez,"$187,788",1,"$187,788",https://www.the-numbers.com/person/87650401-Sergi-Lopez
7146,Ashton Holmes,"$187,750",2,"$93,875",https://www.the-numbers.com/person/67120401-Ashton-Holmes
7147,Brian Gleeson,"$186,863",2,"$93,432",https://www.the-numbers.com/person/367060401-Brian-Gleeson
7148,Humaima Malik,"$186,410",1,"$186,410",https://www.the-numbers.com/person/273130401-Humaima-Malik
7149,Zaib Rehman,"$186,410",1,"$186,410",https://www.the-numbers.com/person/273190401-Zaib-Rehman
7150,Carly Pope,"$186,380",3,"$62,127",https://www.the-numbers.com/person/115620401-Carly-Pope
7151,Sarah Greene,"$185,986",1,"$185,986",https://www.the-numbers.com/person/256030401-Sarah-Greene
7152,Jonathan Banks,"$185,231",2,"$92,616",https://www.the-numbers.com/person/9880401-Jonathan-Banks
7153,Michael Rispoli,"$184,383",3,"$61,461",https://www.the-numbers.com/person/121740401-Michael-Rispoli
7154,Jorge Uson,"$184,092",1,"$184,092",https://www.the-numbers.com/person/1638190401-Jorge-Uson
7155,Emily Meade,"$183,920",4,"$45,980",https://www.the-numbers.com/person/172030401-Emily-Meade
7156,Esti Ginzberg,"$183,920",1,"$183,920",https://www.the-numbers.com/person/172040401-Esti-Ginzberg
7157,Maiara Walsh,"$183,718",3,"$61,239",https://www.the-numbers.com/person/380730401-Maiara-Walsh
7158,Karelle Tremblay,"$183,413",2,"$91,707",https://www.the-numbers.com/person/1017850401-Karelle-Tremblay
7159,Jessica Pare,"$183,413",2,"$91,707",https://www.the-numbers.com/person/110740401-Jessica-Pare
7160,Juan Luis Galiardo,"$183,135",1,"$183,135",https://www.the-numbers.com/person/456810401-Juan-Luis-Galiardo
7161,Josa Mota,"$183,135",1,"$183,135",https://www.the-numbers.com/person/456800401-Josa-Mota
7162,Blanca Portillo,"$183,135",1,"$183,135",https://www.the-numbers.com/person/115790401-Blanca-Portillo
7163,Brett Granstaff,"$182,695",1,"$182,695",https://www.the-numbers.com/person/615290401-Brett-Granstaff
7164,Aimee Garcia,"$182,358",2,"$91,179",https://www.the-numbers.com/person/52640401-Aimee-Garcia
7165,Ivan Kamaras,"$181,785",1,"$181,785",https://www.the-numbers.com/person/243200401-Ivan-Kamaras
7166,Salmaan Dulquer,"$180,732",1,"$180,732",https://www.the-numbers.com/person/1702330401-Salmaan-Dulquer
7167,Mira Grosin,"$180,590",1,"$180,590",https://www.the-numbers.com/person/806310401-Mira-Grosin
7168,Liv LeMoyne,"$180,590",1,"$180,590",https://www.the-numbers.com/person/806320401-Liv-LeMoyne
7169,Mira Barkhammar,"$180,590",1,"$180,590",https://www.the-numbers.com/person/806300401-Mira-Barkhammar
7170,Marianna Palka,"$180,340",1,"$180,340",https://www.the-numbers.com/person/239830401-Marianna-Palka
7171,Matt Mercer,"$180,340",3,"$60,113",https://www.the-numbers.com/person/664750401-Matt-Mercer
7172,Nguyen Phuong Tra My,"$179,693",1,"$179,693",https://www.the-numbers.com/person/1627410401-Nguyen-Phuong-Tra-My
7173,Ian Garcia Monterrubio,"$179,596",1,"$179,596",https://www.the-numbers.com/person/1548070401-Ian-Garcia-Monterrubio
7174,John Noble,"$179,596",1,"$179,596",https://www.the-numbers.com/person/106340401-John-Noble
7175,Melina Matthews,"$179,596",1,"$179,596",https://www.the-numbers.com/person/453460401-Melina-Matthews
7176,Finn Woodlock,"$179,048",1,"$179,048",https://www.the-numbers.com/person/346660401-Finn-Woodlock
7177,Faith Renee Kennedy,"$179,034",1,"$179,034",https://www.the-numbers.com/person/1348850401-Faith-Renee-Kennedy
7178,Darya Zhovner,"$178,555",1,"$178,555",https://www.the-numbers.com/person/1813010401-Darya-Zhovner
7179,Anne Curtis,"$178,471",1,"$178,471",https://www.the-numbers.com/person/1492990401-Anne-Curtis
7180,Chiara D'Anna,"$178,459",1,"$178,459",https://www.the-numbers.com/person/795940401-Chiara-D-Anna
7181,Jean-Paul Belmondo,"$178,357",7,"$25,480",https://www.the-numbers.com/person/12720401-Jean-Paul-Belmondo
7182,Christopher Rydell,"$178,308",1,"$178,308",https://www.the-numbers.com/person/196210401-Christopher-Rydell
7183,Cuzin Toma,"$177,153",2,"$88,577",https://www.the-numbers.com/person/1164320401-Cuzin-Toma
7184,David Cross,"$176,697",3,"$58,899",https://www.the-numbers.com/person/33640401-David-Cross
7185,Derek Hough,"$176,639",1,"$176,639",https://www.the-numbers.com/person/735230401-Derek-Hough
7186,BoA,"$176,639",1,"$176,639",https://www.the-numbers.com/person/735240401-BoA
7187,Brant Daugherty,"$176,615",1,"$176,615",https://www.the-numbers.com/person/662090401-Brant-Daugherty
7188,Cody Allen Christian,"$176,615",1,"$176,615",https://www.the-numbers.com/person/662100401-Cody-Allen-Christian
7189,Samantha Mugatsia,"$176,513",1,"$176,513",https://www.the-numbers.com/person/1595510401-Samantha-Mugatsia
7190,Sheila Munyiva,"$176,513",1,"$176,513",https://www.the-numbers.com/person/1595520401-Sheila-Munyiva
7191,Lene Maria Christensen,"$175,265",1,"$175,265",https://www.the-numbers.com/person/1725230401-Lene-Maria-Christensen
7192,Jose Garcia,"$174,869",1,"$174,869",https://www.the-numbers.com/person/52700401-Jose-Garcia
7193,Kim Shaw,"$174,224",2,"$87,112",https://www.the-numbers.com/person/130840401-Kim-Shaw
7194,Junglepussy,"$173,993",1,"$173,993",https://www.the-numbers.com/person/1472550401-Junglepussy
7195,Luke Hemsworth,"$173,747",7,"$24,821",https://www.the-numbers.com/person/906000401-Luke-Hemsworth
7196,Alexander England,"$173,622",1,"$173,622",https://www.the-numbers.com/person/1192740401-Alexander-England
7197,Jose Carlos Montes-Roldan,"$173,472",1,"$173,472",https://www.the-numbers.com/person/892770401-Jose-Carlos-Montes-Roldan
7198,Javier Olivan,"$173,472",1,"$173,472",https://www.the-numbers.com/person/892780401-Javier-Olivan
7199,Liz Gallardo,"$173,472",1,"$173,472",https://www.the-numbers.com/person/892760401-Liz-Gallardo
7200,William Miller,"$173,472",1,"$173,472",https://www.the-numbers.com/person/603270401-William-Miller
7201,Michael MacAllister,"$172,867",1,"$172,867",https://www.the-numbers.com/person/171340401-Michael-MacAllister
7202,Andy On,"$172,348",1,"$172,348",https://www.the-numbers.com/person/108910401-Andy-On
7203,Guo Xiaodong,"$172,348",1,"$172,348",https://www.the-numbers.com/person/234410401-Guo-Xiaodong
7204,Daniel de Oliveira,"$172,220",1,"$172,220",https://www.the-numbers.com/person/1749360401-Daniel-de-Oliveira
7205,James Freedson-Jackson,"$172,032",2,"$86,016",https://www.the-numbers.com/person/1021320401-James-Freedson-Jackson
7206,Billy Campbell,"$171,740",1,"$171,740",https://www.the-numbers.com/person/23220401-Billy-Campbell
7207,Alec Utgoff,"$170,271",1,"$170,271",https://www.the-numbers.com/person/970220401-Alec-Utgoff
7208,Royalty Hightower,"$169,242",1,"$169,242",https://www.the-numbers.com/person/1230850401-Royalty-Hightower
7209,Ashley Hinshaw,"$169,016",4,"$42,254",https://www.the-numbers.com/person/356690401-Ashley-Hinshaw
7210,Evan Glodell,"$168,226",1,"$168,226",https://www.the-numbers.com/person/225530401-Evan-Glodell
7211,Tyler Dawson,"$168,226",1,"$168,226",https://www.the-numbers.com/person/225550401-Tyler-Dawson
7212,Gaston Pauls,"$167,586",1,"$167,586",https://www.the-numbers.com/person/1621210401-Gaston-Pauls
7213,Gabriela Cartol,"$167,514",1,"$167,514",https://www.the-numbers.com/person/1652320401-Gabriela-Cartol
7214,Cheyenne Jackson,"$167,317",5,"$33,463",https://www.the-numbers.com/person/193810401-Cheyenne-Jackson
7215,Paz Vega,"$167,114",5,"$33,423",https://www.the-numbers.com/person/146300401-Paz-Vega
7216,Gerald Anderson,"$166,899",2,"$83,450",https://www.the-numbers.com/person/595550401-Gerald-Anderson
7217,Cortney Palm,"$166,737",3,"$55,579",https://www.the-numbers.com/person/988440401-Cortney-Palm
7218,Naomi Ackie,"$166,613",2,"$83,307",https://www.the-numbers.com/person/1512100401-Naomi-Ackie
7219,Kim Joohyuk,"$166,089",1,"$166,089",https://www.the-numbers.com/person/1809270401-Kim-Joohyuk
7220,Dustin Nguyen,"$165,987",2,"$82,994",https://www.the-numbers.com/person/105720401-Dustin-Nguyen
7221,Kathy Uyen,"$165,987",1,"$165,987",https://www.the-numbers.com/person/145210401-Kathy-Uyen
7222,Thai Hoa,"$165,987",1,"$165,987",https://www.the-numbers.com/person/181710401-Thai-Hoa
7223,Method Man,"$165,924",1,"$165,924",https://www.the-numbers.com/person/91230401-Method-Man
7224,George Lewis Jr,"$165,924",1,"$165,924",https://www.the-numbers.com/person/1470100401-George-Lewis-Jr
7225,Margarita Levieva,"$165,924",2,"$82,962",https://www.the-numbers.com/person/85040401-Margarita-Levieva
7226,Jeffrey Wahlberg,"$165,924",3,"$55,308",https://www.the-numbers.com/person/1470090401-Jeffrey-Wahlberg
7227,Irdens Exantus,"$165,801",1,"$165,801",https://www.the-numbers.com/person/1113860401-Irdens-Exantus
7228,Rafael Spregelburd,"$164,648",1,"$164,648",https://www.the-numbers.com/person/1023860401-Rafael-Spregelburd
7229,Hyung-rae Shim,"$164,247",1,"$164,247",https://www.the-numbers.com/person/226560401-Hyung-rae-Shim
7230,Prachi Desai,"$163,276",1,"$163,276",https://www.the-numbers.com/person/378830401-Prachi-Desai
7231,Thuy Nguyen,"$163,069",1,"$163,069",https://www.the-numbers.com/person/105790401-Thuy-Nguyen
7232,Suzy Delair,"$162,761",1,"$162,761",https://www.the-numbers.com/person/1751060401-Suzy-Delair
7233,Louis Jouvet,"$162,761",1,"$162,761",https://www.the-numbers.com/person/1751050401-Louis-Jouvet
7234,Stephen Anthony Bailey,"$162,045",1,"$162,045",https://www.the-numbers.com/person/1190860401-Stephen-Anthony-Bailey
7235,Madison Lawlor,"$162,045",3,"$54,015",https://www.the-numbers.com/person/1147140401-Madison-Lawlor
7236,Binnu Dhillon,"$161,899",2,"$80,950",https://www.the-numbers.com/person/956390401-Binnu-Dhillon
7237,Mamatha Bhukya,"$161,590",1,"$161,590",https://www.the-numbers.com/person/14260401-Mamatha-Bhukya
7238,Piolo Pascual,"$161,217",1,"$161,217",https://www.the-numbers.com/person/595540401-Piolo-Pascual
7239,Jacqueline McKenzie,"$161,211",2,"$80,606",https://www.the-numbers.com/person/96440401-Jacqueline-McKenzie
7240,Harbhajan Mann,"$160,797",1,"$160,797",https://www.the-numbers.com/person/1068430401-Harbhajan-Mann
7241,Manpneet Grewal,"$160,797",1,"$160,797",https://www.the-numbers.com/person/1068440401-Manpneet-Grewal
7242,Ashish Duggal,"$160,797",1,"$160,797",https://www.the-numbers.com/person/1068450401-Ashish-Duggal
7243,Zero Mostel,"$160,755",3,"$53,585",https://www.the-numbers.com/person/875860401-Zero-Mostel
7244,Dick Shawn,"$160,755",1,"$160,755",https://www.the-numbers.com/person/1753700401-Dick-Shawn
7245,Shide Nyima,"$160,663",1,"$160,663",https://www.the-numbers.com/person/1270510401-Shide-Nyima
7246,John Flansburgh,"$160,621",1,"$160,621",https://www.the-numbers.com/person/48940401-John-Flansburgh
7247,John Linnell,"$160,621",1,"$160,621",https://www.the-numbers.com/person/86180401-John-Linnell
7248,Thaneth Warakulnukroh,"$160,531",1,"$160,531",https://www.the-numbers.com/person/1363910401-Thaneth-Warakulnukroh
7249,Maggie Mulubwa,"$160,484",1,"$160,484",https://www.the-numbers.com/person/1532160401-Maggie-Mulubwa
7250,Carlos Fuentes,"$159,228",1,"$159,228",https://www.the-numbers.com/person/51560401-Carlos-Fuentes
7251,Jesus Cabrero,"$159,228",1,"$159,228",https://www.the-numbers.com/person/22560401-Jesus-Cabrero
7252,Cora Tiedra,"$159,228",1,"$159,228",https://www.the-numbers.com/person/142370401-Cora-Tiedra
7253,Merces Pons,"$159,228",1,"$159,228",https://www.the-numbers.com/person/115540401-Merces-Pons
7254,"Victor Ullate, Jr.","$159,228",1,"$159,228",https://www.the-numbers.com/person/144880401-Victor-Ullate-Jr
7255,Armando del Rio,"$159,228",1,"$159,228",https://www.the-numbers.com/person/38270401-Armando-del-Rio
7256,Concha Velasco,"$159,228",1,"$159,228",https://www.the-numbers.com/person/146320401-Concha-Velasco
7257,Tristan Ulloa,"$159,228",1,"$159,228",https://www.the-numbers.com/person/144920401-Tristan-Ulloa
7258,Miguel Garcia,"$159,228",1,"$159,228",https://www.the-numbers.com/person/52750401-Miguel-Garcia
7259,Georges Corraface,"$159,228",1,"$159,228",https://www.the-numbers.com/person/32110401-Georges-Corraface
7260,Silke,"$159,228",1,"$159,228",https://www.the-numbers.com/person/132250401-Silke
7261,Elisa Matilla,"$159,228",1,"$159,228",https://www.the-numbers.com/person/93600401-Elisa-Matilla
7262,Stephany Jacobsen,"$158,939",1,"$158,939",https://www.the-numbers.com/person/1505940401-Stephany-Jacobsen
7263,Rhiannon Fish,"$158,939",1,"$158,939",https://www.the-numbers.com/person/1505950401-Rhiannon-Fish
7264,Dan Ewing,"$158,939",1,"$158,939",https://www.the-numbers.com/person/1505910401-Dan-Ewing
7265,Bruce Spence,"$158,939",1,"$158,939",https://www.the-numbers.com/person/135300401-Bruce-Spence
7266,Temuera Morrison,"$158,939",1,"$158,939",https://www.the-numbers.com/person/102370401-Temuera-Morrison
7267,Max Deacon,"$158,758",1,"$158,758",https://www.the-numbers.com/person/722270401-Max-Deacon
7268,Roman Duris,"$158,411",1,"$158,411",https://www.the-numbers.com/person/422360401-Roman-Duris
7269,"Michael Rainey, Jr.","$156,996",1,"$156,996",https://www.the-numbers.com/person/435690401-Michael-Rainey-Jr
7270,Vinicio Marchioni,"$156,837",1,"$156,837",https://www.the-numbers.com/person/1509270401-Vinicio-Marchioni
7271,Michael Eklund,"$156,829",4,"$39,207",https://www.the-numbers.com/person/310700401-Michael-Eklund
7272,Clayne Crawford,"$156,785",4,"$39,196",https://www.the-numbers.com/person/33180401-Clayne-Crawford
7273,Ivan Gonzalez,"$156,362",2,"$78,181",https://www.the-numbers.com/person/310690401-Ivan-Gonzalez
7274,Abbey Thickson,"$156,362",1,"$156,362",https://www.the-numbers.com/person/310710401-Abbey-Thickson
7275,Israel Gomez,"$156,223",1,"$156,223",https://www.the-numbers.com/person/1578050401-Israel-Gomez
7276,Francisco Jose Gomez Romero,"$156,223",1,"$156,223",https://www.the-numbers.com/person/1578060401-Francisco-Jose-Gomez-Romero
7277,Gary Perez,"$156,022",1,"$156,022",https://www.the-numbers.com/person/112910401-Gary-Perez
7278,Jonathan Sadowski,"$154,712",1,"$154,712",https://www.the-numbers.com/person/126080401-Jonathan-Sadowski
7279,Chinaza Uche,"$154,712",2,"$77,356",https://www.the-numbers.com/person/1538420401-Chinaza-Uche
7280,Zach Avery,"$154,712",2,"$77,356",https://www.the-numbers.com/person/1450630401-Zach-Avery
7281,Michelle Broth,"$154,604",1,"$154,604",https://www.the-numbers.com/person/265730401-Michelle-Broth
7282,Lindsay Sloane,"$154,604",1,"$154,604",https://www.the-numbers.com/person/133330401-Lindsay-Sloane
7283,Carlos Reygadas,"$153,960",1,"$153,960",https://www.the-numbers.com/person/655730401-Carlos-Reygadas
7284,Carole Bouquet,"$153,785",1,"$153,785",https://www.the-numbers.com/person/17360401-Carole-Bouquet
7285,Jake Allyn,"$153,686",1,"$153,686",https://www.the-numbers.com/person/1706730401-Jake-Allyn
7286,Daniel Letterle,"$153,122",1,"$153,122",https://www.the-numbers.com/person/84890401-Daniel-Letterle
7287,Mariam Al Ferjani,"$152,832",1,"$152,832",https://www.the-numbers.com/person/1458590401-Mariam-Al-Ferjani
7288,Anders Danielsen Lie,"$152,390",3,"$50,797",https://www.the-numbers.com/person/364420401-Anders-Danielsen-Lie
7289,Richard Blake,"$152,223",1,"$152,223",https://www.the-numbers.com/person/838730401-Richard-Blake
7290,Mehdi Meskar,"$151,949",1,"$151,949",https://www.the-numbers.com/person/1814610401-Mehdi-Meskar
7291,Bibiana Beglau,"$151,949",1,"$151,949",https://www.the-numbers.com/person/1814580401-Bibiana-Beglau
7292,Daniel Donskoy,"$151,949",1,"$151,949",https://www.the-numbers.com/person/1814590401-Daniel-Donskoy
7293,Sabrina Amali,"$151,949",1,"$151,949",https://www.the-numbers.com/person/1814600401-Sabrina-Amali
7294,Jen Tullock,"$151,307",1,"$151,307",https://www.the-numbers.com/person/1679240401-Jen-Tullock
7295,Hannah Pearl Utt,"$151,307",1,"$151,307",https://www.the-numbers.com/person/1381640401-Hannah-Pearl-Utt
7296,Judith Light,"$151,307",2,"$75,654",https://www.the-numbers.com/person/85700401-Judith-Light
7297,Dana Ivgy,"$150,992",2,"$75,496",https://www.the-numbers.com/person/948210401-Dana-Ivgy
7298,Luis Silva,"$150,533",1,"$150,533",https://www.the-numbers.com/person/1104850401-Luis-Silva
7299,Vikram Gokhale,"$150,418",1,"$150,418",https://www.the-numbers.com/person/1442330401-Vikram-Gokhale
7300,Pooja Chopra,"$150,418",1,"$150,418",https://www.the-numbers.com/person/1442320401-Pooja-Chopra
7301,Kumud Mishra,"$150,418",1,"$150,418",https://www.the-numbers.com/person/818510401-Kumud-Mishra
7302,Jahking Guillory,"$150,191",1,"$150,191",https://www.the-numbers.com/person/1214180401-Jahking-Guillory
7303,Christopher Jordan Wallace,"$150,191",1,"$150,191",https://www.the-numbers.com/person/238600401-Christopher-Jordan-Wallace
7304,Shai Avivi,"$150,016",1,"$150,016",https://www.the-numbers.com/person/1340770401-Shai-Avivi
7305,Evgenia Dodina,"$150,016",1,"$150,016",https://www.the-numbers.com/person/478410401-Evgenia-Dodina
7306,Tomer Kapon,"$150,016",1,"$150,016",https://www.the-numbers.com/person/1210740401-Tomer-Kapon
7307,Joanne Kelly,"$149,602",3,"$49,867",https://www.the-numbers.com/person/943590401-Joanne-Kelly
7308,Judy Reyes,"$148,994",1,"$148,994",https://www.the-numbers.com/person/120470401-Judy-Reyes
7309,Laurent Lucas,"$148,078",2,"$74,039",https://www.the-numbers.com/person/742010401-Laurent-Lucas
7310,Jenna Ortega,"$147,941",3,"$49,314",https://www.the-numbers.com/person/1091310401-Jenna-Ortega
7311,Bridget Everett,"$147,822",2,"$73,911",https://www.the-numbers.com/person/1074240401-Bridget-Everett
7312,Kevin Hunter,"$146,937",1,"$146,937",https://www.the-numbers.com/person/868510401-Kevin-Hunter
7313,John Reddy,"$146,937",1,"$146,937",https://www.the-numbers.com/person/976040401-John-Reddy
7314,Jashaun St. John,"$146,937",1,"$146,937",https://www.the-numbers.com/person/976050401-Jashaun-St-John
7315,Travis Lone Hill,"$146,937",1,"$146,937",https://www.the-numbers.com/person/1193390401-Travis-Lone-Hill
7316,Dree Hemingway,"$146,222",4,"$36,556",https://www.the-numbers.com/person/481130401-Dree-Hemingway
7317,Scout Taylor-Compton,"$145,971",10,"$14,597",https://www.the-numbers.com/person/140730401-Scout-Taylor-Compton
7318,Phil Brooks,"$145,677",1,"$145,677",https://www.the-numbers.com/person/1537510401-Phil-Brooks
7319,Max Brebant,"$145,436",1,"$145,436",https://www.the-numbers.com/person/1285530401-Max-Brebant
7320,Ann Dowd,"$145,175",2,"$72,588",https://www.the-numbers.com/person/41400401-Ann-Dowd
7321,Reed Birney,"$145,175",2,"$72,588",https://www.the-numbers.com/person/710720401-Reed-Birney
7322,Charlotte Kirk,"$145,154",1,"$145,154",https://www.the-numbers.com/person/962360401-Charlotte-Kirk
7323,Matt Ryan,"$145,154",1,"$145,154",https://www.the-numbers.com/person/262900401-Matt-Ryan
7324,Steven Waddington,"$145,154",2,"$72,577",https://www.the-numbers.com/person/147740401-Steven-Waddington
7325,Sean Pertwee,"$145,154",1,"$145,154",https://www.the-numbers.com/person/113300401-Sean-Pertwee
7326,Krisha Fairchild,"$144,822",2,"$72,411",https://www.the-numbers.com/person/1035830401-Krisha-Fairchild
7327,Vanessa Bell Calloway,"$144,537",3,"$48,179",https://www.the-numbers.com/person/22960401-Vanessa-Bell-Calloway
7328,Jamie Temple,"$144,123",1,"$144,123",https://www.the-numbers.com/person/389620401-Jamie-Temple
7329,Lauren Watson,"$144,123",1,"$144,123",https://www.the-numbers.com/person/389630401-Lauren-Watson
7330,Sarit Larry,"$143,784",1,"$143,784",https://www.the-numbers.com/person/1081180401-Sarit-Larry
7331,Avi Shnaidman,"$143,784",1,"$143,784",https://www.the-numbers.com/person/1081190401-Avi-Shnaidman
7332,Hays Welford,"$143,658",1,"$143,658",https://www.the-numbers.com/person/1021340401-Hays-Welford
7333,Jason Ritter,"$143,621",9,"$15,958",https://www.the-numbers.com/person/121820401-Jason-Ritter
7334,Yehuda Nahari,"$143,204",1,"$143,204",https://www.the-numbers.com/person/1210710401-Yehuda-Nahari
7335,Bart Johnson,"$142,817",1,"$142,817",https://www.the-numbers.com/person/778500401-Bart-Johnson
7336,Jill Awbrey,"$142,817",1,"$142,817",https://www.the-numbers.com/person/1911420401-Jill-Awbrey
7337,Gurpreet Ghuggi,"$142,558",2,"$71,279",https://www.the-numbers.com/person/956380401-Gurpreet-Ghuggi
7338,Kelly OâSullivan,"$142,198",1,"$142,198",https://www.the-numbers.com/person/1609150401-Kelly-Oa-Sullivan
7339,Rob Mayes,"$141,951",2,"$70,976",https://www.the-numbers.com/person/396790401-Rob-Mayes
7340,Chase Williamson,"$141,951",3,"$47,317",https://www.the-numbers.com/person/396780401-Chase-Williamson
7341,Ashlynn Yennie,"$141,877",1,"$141,877",https://www.the-numbers.com/person/265440401-Ashlynn-Yennie
7342,Meytal Gal Suisa,"$141,863",1,"$141,863",https://www.the-numbers.com/person/948250401-Meytal-Gal-Suisa
7343,Nelly Tagar,"$141,863",1,"$141,863",https://www.the-numbers.com/person/948220401-Nelly-Tagar
7344,Shani Klein,"$141,863",1,"$141,863",https://www.the-numbers.com/person/948230401-Shani-Klein
7345,Heli Twito,"$141,863",1,"$141,863",https://www.the-numbers.com/person/948240401-Heli-Twito
7346,Cris Lankenau,"$141,358",1,"$141,358",https://www.the-numbers.com/person/204700401-Cris-Lankenau
7347,Erland Josephson,"$140,125",1,"$140,125",https://www.the-numbers.com/person/73900401-Erland-Josephson
7348,Drew Seeley,"$139,705",3,"$46,568",https://www.the-numbers.com/person/324890401-Drew-Seeley
7349,Freya Tingley,"$139,436",2,"$69,718",https://www.the-numbers.com/person/827350401-Freya-Tingley
7350,Sophia Lane Nolte,"$138,945",1,"$138,945",https://www.the-numbers.com/person/1566340401-Sophia-Lane-Nolte
7351,Anthony Quintal,"$138,760",1,"$138,760",https://www.the-numbers.com/person/1065190401-Anthony-Quintal
7352,Lily Rabe,"$138,760",2,"$69,380",https://www.the-numbers.com/person/198700401-Lily-Rabe
7353,Nandamuri Kalyan Ram,"$138,630",1,"$138,630",https://www.the-numbers.com/person/1371310401-Nandamuri-Kalyan-Ram
7354,Troels Lyby,"$138,528",1,"$138,528",https://www.the-numbers.com/person/88830401-Troels-Lyby
7355,Kirsten Olesen,"$138,528",1,"$138,528",https://www.the-numbers.com/person/1902350401-Kirsten-Olesen
7356,Rasmus Botoft,"$138,528",1,"$138,528",https://www.the-numbers.com/person/1902370401-Rasmus-Botoft
7357,Stina Ekblad,"$138,528",1,"$138,528",https://www.the-numbers.com/person/1902360401-Stina-Ekblad
7358,Michele Venitucci,"$138,528",1,"$138,528",https://www.the-numbers.com/person/1902380401-Michele-Venitucci
7359,Kirsten Lehfeldt,"$138,528",1,"$138,528",https://www.the-numbers.com/person/1217390401-Kirsten-Lehfeldt
7360,Jan Bijvoet,"$138,368",2,"$69,184",https://www.the-numbers.com/person/664270401-Jan-Bijvoet
7361,Akeem Smith,"$138,325",1,"$138,325",https://www.the-numbers.com/person/656860401-Akeem-Smith
7362,Lindsey Shaw,"$138,325",1,"$138,325",https://www.the-numbers.com/person/459220401-Lindsey-Shaw
7363,Meagan Holder,"$138,325",2,"$69,163",https://www.the-numbers.com/person/827070401-Meagan-Holder
7364,Ashley Boettcher,"$138,325",1,"$138,325",https://www.the-numbers.com/person/244750401-Ashley-Boettcher
7365,Frederick Schmidt,"$138,141",1,"$138,141",https://www.the-numbers.com/person/880110401-Frederick-Schmidt
7366,Tomas Lemarquis,"$138,141",1,"$138,141",https://www.the-numbers.com/person/470440401-Tomas-Lemarquis
7367,Gilles Marini,"$138,141",1,"$138,141",https://www.the-numbers.com/person/1753240401-Gilles-Marini
7368,Elsa Zylberstein,"$138,141",1,"$138,141",https://www.the-numbers.com/person/157660401-Elsa-Zylberstein
7369,Frank Rautenbach,"$138,056",1,"$138,056",https://www.the-numbers.com/person/231990401-Frank-Rautenbach
7370,Neels Van Jaarsveld,"$138,056",1,"$138,056",https://www.the-numbers.com/person/231980401-Neels-Van-Jaarsveld
7371,Sadaf Asgari,"$137,955",1,"$137,955",https://www.the-numbers.com/person/1745360401-Sadaf-Asgari
7372,Roy Assaf,"$137,774",1,"$137,774",https://www.the-numbers.com/person/1210670401-Roy-Assaf
7373,Rotem Zisman-Cohen,"$137,774",1,"$137,774",https://www.the-numbers.com/person/1427400401-Rotem-Zisman-Cohen
7374,Rebecca Da Costa,"$137,271",1,"$137,271",https://www.the-numbers.com/person/730150401-Rebecca-Da-Costa
7375,James Tupper,"$137,260",2,"$68,630",https://www.the-numbers.com/person/144330401-James-Tupper
7376,Rigo Sanchez,"$137,260",1,"$137,260",https://www.the-numbers.com/person/982500401-Rigo-Sanchez
7377,Josue Aguirre,"$137,260",1,"$137,260",https://www.the-numbers.com/person/1760640401-Josue-Aguirre
7378,Nadia Fares,"$136,439",1,"$136,439",https://www.the-numbers.com/person/46390401-Nadia-Fares
7379,Jiri Menzel,"$135,801",1,"$135,801",https://www.the-numbers.com/person/1517470401-Jiri-Menzel
7380,Harry McMillan-Hunt,"$135,743",1,"$135,743",https://www.the-numbers.com/person/1842220401-Harry-McMillan-Hunt
7381,Amanda Plummer,"$135,696",5,"$27,139",https://www.the-numbers.com/person/115010401-Amanda-Plummer
7382,Michel Vuillermoz,"$135,644",1,"$135,644",https://www.the-numbers.com/person/147660401-Michel-Vuillermoz
7383,Caroline Silhol,"$135,644",1,"$135,644",https://www.the-numbers.com/person/909660401-Caroline-Silhol
7384,Neeru Bajwa,"$135,000",2,"$67,500",https://www.the-numbers.com/person/414440401-Neeru-Bajwa
7385,Joy Rieger,"$134,962",1,"$134,962",https://www.the-numbers.com/person/1316780401-Joy-Rieger
7386,Luke Grimes,"$134,954",3,"$44,985",https://www.the-numbers.com/person/58780401-Luke-Grimes
