,name,Worldwide_Box_Office,number_of_movies,average_box,link
2390,Eracme Entertainment,"$9,420,546",1,"$24,148,488",https://www.the-numbers.com/movies/production-company/Eracme-Entertainment
2391,Filmwave,"$9,383,157",4,"$29,333,618",https://www.the-numbers.com/movies/production-company/Filmwave
2392,West Egg,"$9,369,755",1,"$15,952,688",https://www.the-numbers.com/movies/production-company/West-Egg
2393,Frankie Films,"$9,369,329",1,"$9,369,329",https://www.the-numbers.com/movies/production-company/Frankie-Films
2394,RatPac-Dune Entertainment,"$9,362,785",2,"$56,511,457",https://www.the-numbers.com/movies/production-company/RatPac-Dune-Entertainment
2395,Deutscher Filmfoerderfonds,"$9,336,390",14,"$41,418,129",https://www.the-numbers.com/movies/production-company/Deutscher-Filmfoerderfonds
2396,Versus Productions,"$9,329,330",10,"$22,135,784",https://www.the-numbers.com/movies/production-company/Versus-Productions
2397,TF1 Droits Audiovisuels,"$9,327,451",6,"$39,129,399",https://www.the-numbers.com/movies/production-company/TF1-Droits-Audiovisuels
2398,Deon Taylor Enterprises,"$9,302,914",3,"$10,119,525",https://www.the-numbers.com/movies/production-company/Deon-Taylor-Enterprises
2399,Passion Pictures,"$9,288,379",37,"$29,644,963",https://www.the-numbers.com/movies/production-company/Passion-Pictures
2400,Class 5 Films,"$9,277,736",1,"$18,477,736",https://www.the-numbers.com/movies/production-company/Class-5-Films
2401,Third Eye Motion Picture Company,"$9,275,231",4,"$9,679,949",https://www.the-numbers.com/movies/production-company/Third-Eye-Motion-Picture-Company
2402,Caravan Pictures,"$9,252,349",2,"$9,349,099",https://www.the-numbers.com/movies/production-company/Caravan-Pictures
2403,Ministre des Affaires Etrangeres,"$9,248,228",3,"$18,109,321",https://www.the-numbers.com/movies/production-company/Ministre-des-Affaires-Etrangeres
2404,Greek Film Center,"$9,242,041",5,"$18,177,559",https://www.the-numbers.com/movies/production-company/Greek-Film-Center
2405,Hollywood Gang,"$9,208,876",3,"$9,241,282",https://www.the-numbers.com/movies/production-company/Hollywood-Gang
2406,Lemming Film,"$9,205,639",7,"$18,445,498",https://www.the-numbers.com/movies/production-company/Lemming-Film
2407,Emmett Furla Oasis Films,"$9,183,420",27,"$40,836,455",https://www.the-numbers.com/movies/production-company/Emmett-Furla-Oasis-Films
2408,Matalon Teper Ohlsson,"$9,170,214",1,"$9,170,214",https://www.the-numbers.com/movies/production-company/Matalon-Teper-Ohlsson
2409,ARC Entertainment,"$9,152,313",9,"$20,631,513",https://www.the-numbers.com/movies/production-company/ARC-Entertainment
2410,Baker Street,"$9,121,388",4,"$31,445,325",https://www.the-numbers.com/movies/production-company/Baker-Street
2411,Infinite Entertainment,"$9,097,072",2,"$9,097,072",https://www.the-numbers.com/movies/production-company/Infinite-Entertainment
2412,Hope Productions,"$9,081,561",5,"$19,582,362",https://www.the-numbers.com/movies/production-company/Hope-Productions
2413,Huevocartoon Producciones,"$9,080,818",1,"$26,072,723",https://www.the-numbers.com/movies/production-company/Huevocartoon-Producciones
2414,Spirit Dance,"$9,055,010",1,"$10,419,084",https://www.the-numbers.com/movies/production-company/Spirit-Dance
2415,Statement Pictures,"$9,042,724",3,"$12,130,873",https://www.the-numbers.com/movies/production-company/Statement-Pictures
2416,CODEBLACK Entertainment,"$9,007,998",3,"$9,013,998",https://www.the-numbers.com/movies/production-company/CODEBLACK-Entertainment
2417,Adlabs Films,"$8,986,596",3,"$13,348,465",https://www.the-numbers.com/movies/production-company/Adlabs-Films
2418,Greenstreet Films,"$8,977,166",3,"$32,818,158",https://www.the-numbers.com/movies/production-company/Greenstreet-Films
2419,Earthship,"$8,968,684",1,"$12,765,684",https://www.the-numbers.com/movies/production-company/Earthship
2420,Reprisal Films,"$8,959,780",3,"$38,793,473",https://www.the-numbers.com/movies/production-company/Reprisal-Films
2421,Renfield,"$8,925,775",1,"$8,925,775",https://www.the-numbers.com/movies/production-company/Renfield
2422,Polish Film Institute,"$8,912,092",17,"$79,418,465",https://www.the-numbers.com/movies/production-company/Polish-Film-Institute
2423,Single Cell Pictures,"$8,886,160",3,"$10,206,551",https://www.the-numbers.com/movies/production-company/Single-Cell-Pictures
2424,Mirabai Films,"$8,874,389",1,"$10,055,481",https://www.the-numbers.com/movies/production-company/Mirabai-Films
2425,Roadshow Films,"$8,868,181",7,"$127,435,988",https://www.the-numbers.com/movies/production-company/Roadshow-Films
2426,Traziende Films,"$8,814,077",3,"$25,616,520",https://www.the-numbers.com/movies/production-company/Traziende-Films
2427,Peak Distribution Partners LLC,"$8,813,410",3,"$14,398,952",https://www.the-numbers.com/movies/production-company/Peak-Distribution-Partners-LLC
2428,Blockade,"$8,813,410",1,"$14,365,639",https://www.the-numbers.com/movies/production-company/Blockade
2429,Film Financial Services,"$8,813,410",1,"$14,365,639",https://www.the-numbers.com/movies/production-company/Film-Financial-Services
2430,Film- und Medienstiftung NRW,"$8,776,255",20,"$69,227,477",https://www.the-numbers.com/movies/production-company/Film-und-Medienstiftung-NRW
2431,Swedish Film Institute,"$8,748,375",18,"$51,140,117",https://www.the-numbers.com/movies/production-company/Swedish-Film-Institute
2432,"TBP, Inc","$8,742,000",1,"$8,742,000",https://www.the-numbers.com/movies/production-company/TBP-Inc
2433,26 Films,"$8,681,540",3,"$20,481,540",https://www.the-numbers.com/movies/production-company/26-Films
2434,Egoli Tossell Film,"$8,670,742",8,"$49,261,999",https://www.the-numbers.com/movies/production-company/Egoli-Tossell-Film
2435,Opus Film,"$8,669,857",6,"$35,263,011",https://www.the-numbers.com/movies/production-company/Opus-Film
2436,Videovision Entertainment,"$8,655,391",3,"$30,297,924",https://www.the-numbers.com/movies/production-company/Videovision-Entertainment
2437,VIP Medienfonds 1+2,"$8,580,428",1,"$47,289,148",https://www.the-numbers.com/movies/production-company/VIP-Medienfonds-1-and-2
2438,Target Media,"$8,580,428",1,"$47,289,148",https://www.the-numbers.com/movies/production-company/Target-Media
2439,Starlings Entertainment,"$8,547,045",2,"$16,152,150",https://www.the-numbers.com/movies/production-company/Starlings-Entertainment
2440,Nebulastar Films,"$8,547,045",2,"$13,356,322",https://www.the-numbers.com/movies/production-company/Nebulastar-Films
2441,Red Box Films,"$8,521,643",7,"$26,194,436",https://www.the-numbers.com/movies/production-company/Red-Box-Films
2442,MK2,"$8,482,738",18,"$45,110,889",https://www.the-numbers.com/movies/production-company/MK2
2443,Summertime Entertainment,"$8,462,347",1,"$20,107,933",https://www.the-numbers.com/movies/production-company/Summertime-Entertainment
2444,Storm King,"$8,434,601",1,"$8,434,601",https://www.the-numbers.com/movies/production-company/Storm-King
2445,On The Corner Films,"$8,413,144",4,"$26,809,542",https://www.the-numbers.com/movies/production-company/On-The-Corner-Films
2446,Kaleidoscope Prods,"$8,398,412",5,"$11,093,295",https://www.the-numbers.com/movies/production-company/Kaleidoscope-Prods
2447,Le Pacte,"$8,356,165",18,"$108,786,659",https://www.the-numbers.com/movies/production-company/Le-Pacte
2448,Duplass Brothers,"$8,336,252",17,"$9,233,355",https://www.the-numbers.com/movies/production-company/Duplass-Brothers
2449,Green Room Films,"$8,328,937",2,"$36,912,445",https://www.the-numbers.com/movies/production-company/Green-Room-Films
2450,MHF Zweite Academy Film,"$8,326,357",2,"$10,522,141",https://www.the-numbers.com/movies/production-company/MHF-Zweite-Academy-Film
2451,TEM Programs International,"$8,316,206",1,"$8,316,206",https://www.the-numbers.com/movies/production-company/TEM-Programs-International
2452,3311 Productions,"$8,295,952",10,"$10,679,963",https://www.the-numbers.com/movies/production-company/3311-Productions
2453,Olympus Pictures,"$8,284,587",5,"$22,048,478",https://www.the-numbers.com/movies/production-company/Olympus-Pictures
2454,Renn Productions   ,"$8,264,530",1,"$67,864,530",https://www.the-numbers.com/movies/production-company/Renn-Productions
2455,Scope Pictures,"$8,256,513",33,"$144,980,735",https://www.the-numbers.com/movies/production-company/Scope-Pictures
2456,Darko Entertainment,"$8,248,055",6,"$9,701,831",https://www.the-numbers.com/movies/production-company/Darko-Entertainment
2457,Survival Pictures,"$8,237,482",2,"$10,564,611",https://www.the-numbers.com/movies/production-company/Survival-Pictures
2458,Mike Medavoy Productions,"$8,224,288",1,"$10,551,417",https://www.the-numbers.com/movies/production-company/Mike-Medavoy-Productions
2459,HBO Entertainment,"$8,220,603",2,"$12,996,284",https://www.the-numbers.com/movies/production-company/HBO-Entertainment
2460,Chase Films    ,"$8,220,603",1,"$12,720,603",https://www.the-numbers.com/movies/production-company/Chase-Films
2461,Parkwood Entertainment,"$8,195,551",2,"$8,942,516",https://www.the-numbers.com/movies/production-company/Parkwood-Entertainment
2462,Sony Music Film,"$8,195,551",1,"$8,942,516",https://www.the-numbers.com/movies/production-company/Sony-Music-Film
2463,Kabir Khan Films,"$8,178,001",1,"$121,778,347",https://www.the-numbers.com/movies/production-company/Kabir-Khan-Films
2464,Brightlight Pictures,"$8,169,300",7,"$19,411,244",https://www.the-numbers.com/movies/production-company/Brightlight-Pictures
2465,Joanne Sellar,"$8,110,975",1,"$14,772,346",https://www.the-numbers.com/movies/production-company/Joanne-Sellar
2466,Fresh Production,"$8,094,616",1,"$8,094,616",https://www.the-numbers.com/movies/production-company/Fresh-Production
2467,Harmon Kaslow & John Aglialoro Prods,"$8,088,406",2,"$8,088,406",https://www.the-numbers.com/movies/production-company/Harmon-Kaslow-and-John-Aglialoro-Prods
2468,Lucky Monkey,"$8,070,234",4,"$36,322,614",https://www.the-numbers.com/movies/production-company/Lucky-Monkey
2469,Tadmor Group,"$8,037,068",4,"$12,066,596",https://www.the-numbers.com/movies/production-company/Tadmor-Group
2470,Cosmic Pictures,"$8,020,721",2,"$9,829,136",https://www.the-numbers.com/movies/production-company/Cosmic-Pictures
2471,Arcane Pictures,"$8,020,721",1,"$9,681,975",https://www.the-numbers.com/movies/production-company/Arcane-Pictures
2472,nWave Pictures,"$8,009,677",2,"$105,028,975",https://www.the-numbers.com/movies/production-company/nWave-Pictures
2473,Aldamisa Entertainment,"$8,008,161",3,"$23,637,632",https://www.the-numbers.com/movies/production-company/Aldamisa-Entertainment
2474,Quick Draw,"$8,008,161",2,"$18,273,009",https://www.the-numbers.com/movies/production-company/Quick-Draw
2475,Illuminata Pictures,"$8,005,586",1,"$42,446,455",https://www.the-numbers.com/movies/production-company/Illuminata-Pictures
2476,Fryer Carr and Harris,"$8,000,000",1,"$8,000,000",https://www.the-numbers.com/movies/production-company/Fryer-Carr-and-Harris
2477,Paul Maslansky Productions,"$8,000,000",1,"$8,000,000",https://www.the-numbers.com/movies/production-company/Paul-Maslansky-Productions
2478,Witt/Thomas Productions,"$7,959,252",2,"$8,084,251",https://www.the-numbers.com/movies/production-company/Witt-Thomas-Productions
2479,Super Ecran,"$7,939,484",4,"$17,149,661",https://www.the-numbers.com/movies/production-company/Super-Ecran
2480,LB Productions,"$7,919,574",1,"$35,830,713",https://www.the-numbers.com/movies/production-company/LB-Productions
2481,Alvernia Studios,"$7,919,574",1,"$35,830,713",https://www.the-numbers.com/movies/production-company/Alvernia-Studios
2482,On My Own,"$7,916,887",1,"$9,676,497",https://www.the-numbers.com/movies/production-company/On-My-Own
2483,Pandora Filmproduktion,"$7,914,430",24,"$79,699,095",https://www.the-numbers.com/movies/production-company/Pandora-Filmproduktion
2484,Hugo Productions,"$7,900,288",2,"$31,165,628",https://www.the-numbers.com/movies/production-company/Hugo-Productions
2485,Parkside Pictures,"$7,895,444",7,"$37,652,605",https://www.the-numbers.com/movies/production-company/Parkside-Pictures
2486,Augusta Films,"$7,886,572",6,"$13,082,131",https://www.the-numbers.com/movies/production-company/Augusta-Films
2487,Southpaw Entertainment,"$7,885,294",4,"$18,790,694",https://www.the-numbers.com/movies/production-company/Southpaw-Entertainment
2488,Wildfire Films,"$7,868,796",3,"$7,876,634",https://www.the-numbers.com/movies/production-company/Wildfire-Films
2489,Motto Pictures,"$7,865,366",24,"$9,182,192",https://www.the-numbers.com/movies/production-company/Motto-Pictures
2490,Mikros Image Animation,"$7,865,075",2,"$8,634,410",https://www.the-numbers.com/movies/production-company/Mikros-Image-Animation
2491,Canadian Broadcasting Corp,"$7,814,941",4,"$12,112,324",https://www.the-numbers.com/movies/production-company/Canadian-Broadcasting-Corp
2492,MXN Entertainment,"$7,808,732",3,"$7,872,263",https://www.the-numbers.com/movies/production-company/MXN-Entertainment
2493,Preger Entertainment,"$7,791,979",1,"$7,834,825",https://www.the-numbers.com/movies/production-company/Preger-Entertainment
2494,Waters Brothers,"$7,791,979",1,"$7,834,825",https://www.the-numbers.com/movies/production-company/Waters-Brothers
2495,Park Pictures   ,"$7,788,470",8,"$7,923,307",https://www.the-numbers.com/movies/production-company/Park-Pictures
2496,The Bureau,"$7,768,771",11,"$55,383,618",https://www.the-numbers.com/movies/production-company/Bureau-The
2497,TMC,"$7,743,794",1,"$32,825,218",https://www.the-numbers.com/movies/production-company/TMC
2498,Premise Media Corporation,"$7,720,487",1,"$7,720,487",https://www.the-numbers.com/movies/production-company/Premise-Media-Corporation
2499,McKinney Underwater Productions,"$7,714,996",1,"$17,252,287",https://www.the-numbers.com/movies/production-company/McKinney-Underwater-Productions
2500,Nine Stories Productions,"$7,714,316",12,"$17,046,400",https://www.the-numbers.com/movies/production-company/Nine-Stories-Productions
2501,Jeff Rice Films,"$7,698,403",9,"$8,240,229",https://www.the-numbers.com/movies/production-company/Jeff-Rice-Films
2502,Poo Poo Pictures,"$7,689,607",1,"$64,352,607",https://www.the-numbers.com/movies/production-company/Poo-Poo-Pictures
2503,Fuego Films,"$7,683,908",4,"$11,314,776",https://www.the-numbers.com/movies/production-company/Fuego-Films
2504,Impix Inc.,"$7,683,267",1,"$7,683,267",https://www.the-numbers.com/movies/production-company/Impix-Inc
2505,Alain Sarde,"$7,652,640",2,"$21,297,534",https://www.the-numbers.com/movies/production-company/Alain-Sarde
2506,Part2 Filmworks,"$7,630,271",2,"$7,645,355",https://www.the-numbers.com/movies/production-company/Part2-Filmworks
2507,White Horse Pictures,"$7,620,847",3,"$18,809,058",https://www.the-numbers.com/movies/production-company/White-Horse-Pictures
2508,Mpower Pictures,"$7,617,881",4,"$10,829,794",https://www.the-numbers.com/movies/production-company/Mpower-Pictures
2509,Republic Pictures   ,"$7,600,000",1,"$7,600,000",https://www.the-numbers.com/movies/production-company/Republic-Pictures
2510,Pricel,"$7,578,946",1,"$28,058,652",https://www.the-numbers.com/movies/production-company/Pricel
2511,Les Films Action,"$7,578,946",1,"$28,058,652",https://www.the-numbers.com/movies/production-company/Les-Films-Action
2512,Bolex Brothers,"$7,578,946",1,"$28,058,652",https://www.the-numbers.com/movies/production-company/Bolex-Brothers
2513,SPZ Entertainment,"$7,578,946",1,"$28,058,652",https://www.the-numbers.com/movies/production-company/SPZ-Entertainment
2514,Jin Yi Culture Investment,"$7,574,012",1,"$7,807,825",https://www.the-numbers.com/movies/production-company/Jin-Yi-Culture-Investment
2515,Panda Productions    ,"$7,574,012",1,"$7,807,825",https://www.the-numbers.com/movies/production-company/Panda-Productions
2516,IMAX Documentary Films Capital,"$7,574,012",1,"$7,807,825",https://www.the-numbers.com/movies/production-company/IMAX-Documentary-Films-Capital
2517,Asghar Farhadi,"$7,568,838",3,"$24,996,509",https://www.the-numbers.com/movies/production-company/Asghar-Farhadi
2518,SunnyMarch,"$7,541,802",4,"$21,354,780",https://www.the-numbers.com/movies/production-company/SunnyMarch
2519,Corus Entertainment,"$7,511,709",4,"$8,856,581",https://www.the-numbers.com/movies/production-company/Corus-Entertainment
2520,Catchplay,"$7,483,123",2,"$24,109,572",https://www.the-numbers.com/movies/production-company/Catchplay
2521,Fourteen Films,"$7,446,823",1,"$7,848,616",https://www.the-numbers.com/movies/production-company/Fourteen-Films
2522,Seven Stars Entertainment,"$7,446,823",1,"$7,848,616",https://www.the-numbers.com/movies/production-company/Seven-Stars-Entertainment
2523,I Road,"$7,446,823",1,"$7,848,616",https://www.the-numbers.com/movies/production-company/I-Road
2524,Fibonacci Films,"$7,429,964",5,"$10,307,565",https://www.the-numbers.com/movies/production-company/Fibonacci-Films
2525,UFund,"$7,389,242",12,"$83,001,683",https://www.the-numbers.com/movies/production-company/UFund
2526,E Stars Distribution,"$7,388,654",1,"$16,340,767",https://www.the-numbers.com/movies/production-company/E-Stars-Distribution
2527,Indigo Film,"$7,335,776",8,"$80,727,100",https://www.the-numbers.com/movies/production-company/Indigo-Film
